Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2014,Joel Bitonio,Nevada,OT,76.25,302,9.63,33.88,NA,4.97,22,32,113,4.44,NA,NA,NA
2014,Russell Bodine,North Carolina,OG,75.13,310,10,32.5,NA,5.18,42,29,109,4.66,NA,NA,NA
2014,Conor Boffeli,Iowa,OG,76.13,298,9.38,32,NA,5.3,21,25,101,4.61,NA,NA,NA
2014,Luke Bowanko,Virginia,C,77.5,302,9.5,33.5,NA,5.25,26,27,99,4.75,7.53,NA,NA
2014,Jay Bromley,Syracuse,DT,75.13,306,9.25,33.5,NA,5.06,26,33.5,104,4.78,7.97,NA,NA
2014,Corey Brown,Ohio State,WR,71.38,178,9.38,31.75,NA,4.51,NA,33,115,4.22,NA,NA,NA
2014,John Brown,Pittsburg State (KS),WR,70,179,8.5,30.5,NA,4.34,8,36.5,117,4.12,NA,NA,NA
2014,Jonathan Brown,Illinois,OLB,72.38,238,9.38,33,NA,5.03,16,31,108,4.56,7.3,NA,NA
2014,KaDeem Carey,Arizona,RB,69.38,207,9.5,31.75,NA,4.7,19,32.5,114,4.38,NA,NA,NA
2014,Travis Carrie,Ohio,CB,71.63,206,9.75,31.88,NA,4.49,17,41,123,4.21,6.97,NA,NA
2014,Steven Clark,Auburn,P,77.38,231,9,31.75,NA,NA,NA,33,117,NA,NA,NA,NA
2014,Will Clarke,West Virginia,DE,78.13,271,9.88,34.63,NA,4.77,22,32,111,4.57,NA,NA,NA
2014,HaSean Clinton-Dix,Alabama,FS,73.38,208,9,32.375,NA,4.58,11,33,119,4.16,NA,NA,NA
2014,Jadeveon Clowney,South Carolina,DE,77.25,266,10,34.5,NA,4.53,21,37.5,123,4.43,NA,NA,NA
2014,Brandon Coleman,Rutgers,WR,78,225,9.25,34,NA,4.56,21,32.5,NA,4.51,NA,NA,NA
2014,Deandre Coleman,California,DT,76.75,314,10.25,34.38,NA,5.12,24,25.5,103,5.1,7.71,NA,NA
2014,Brock Coyle,Montana,ILB,72.75,235,9.38,32.5,NA,4.6,25,37,115,4.28,6.74,NA,NA
2014,Scott Crichton,Oregon State,DE,74.88,273,10.13,32.75,NA,4.84,24,31.5,108,4.29,NA,NA,NA
2014,Isaiah Crowell,Alabama State,RB,71,224,9.25,31.38,NA,4.57,23,38,116,4.56,7.28,NA,NA
2014,Chris Davis,Auburn,CB,69.88,202,9.25,31,NA,4.54,15,40.5,124,4.18,6.93,NA,NA
2014,Mike Davis,Texas,WR,72,197,9.38,30.25,NA,4.52,10,34,116,4.18,7.11,NA,NA
2014,Pierre Desir,Lindenwood (MO),CB,73,198,9.63,33,NA,4.59,11,35,133,4.3,NA,NA,NA
2014,Brandon Dixon,Northwest Missouri State,CB,71.5,203,9,32.5,NA,4.41,17,32.5,116,4.27,NA,NA,NA
2014,Aaron Donald,Pittsburgh,DT,72.75,285,9.88,32.63,NA,4.68,35,32,115,4.39,NA,NA,NA
2014,Dakota Dozier,Furman (SC),OG,75.63,313,9.88,33.88,NA,5.42,23,24,100,4.89,NA,NA,NA
2014,Joe Don Duncan,Dixie State (UT),TE,74.63,268,10.5,32.375,NA,4.79,35,NA,NA,NA,NA,NA,NA
2014,Laurent Duvernay-Tardif,McGill,OT,77,298,11,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Kasim Edebali,Boston College,OLB,74,253,9.5,32.75,NA,4.79,19,34.5,114,4.35,NA,NA,NA
2014,Kadeem Edwards,Tennessee State,OG,76.25,313,9.5,35.5,NA,5.25,26,27,99,4.82,NA,NA,NA
2014,Mike Evans,Texas A&M,WR,76.75,231,9.63,35.13,25,4.53,12,37,NA,4.26,NA,NA,NA
2014,Shaquelle Evans,UCLA,WR,73.25,213,9.38,32,NA,4.51,13,34.5,122,4.21,7.04,NA,NA
2014,Antone Exum,Virginia Tech,CB,71.63,213,9.63,31.63,NA,4.59,17,35,116,4.13,7.01,NA,NA
2014,Terrence Fede,Marist,DE,75.25,276,10.25,33.875,NA,4.76,25,33,119,4.45,7.13,NA,NA
2014,Matt Feiler,Bloomsburg,OT,77.88,330,9.5,32,NA,5.37,36,26.5,102,4.86,NA,NA,NA
2014,Ego Ferguson,Louisiana State,DT,74.88,315,10.75,32.5,NA,4.98,24,29.5,99,5.03,7.99,NA,NA
2014,Tim Flanders,Sam Houston State (TX),RB,68.63,207,9.25,30.25,NA,4.75,20,32,112,4.31,7.28,NA,NA
2014,Khairi Fortt,California,OLB,74.25,248,10.13,33.63,NA,4.7,30,36,120,4.35,7.12,NA,NA
2014,Bennie Fowler,Michigan State,WR,73.25,217,9.5,32,NA,4.52,18,36,125,4.18,NA,NA,NA
2014,Zach Fulton,Tennessee,OG,76.63,316,10.25,33.25,NA,5.16,25,24.5,98,5.16,NA,NA,NA
2014,Jimmy Garoppolo,Eastern Illinois,QB,74.25,226,9.25,31,24,4.97,NA,30.5,110,4.26,NA,NA,NA
2014,Bruce Gaston,Purdue,DT,74,308,9.13,31.875,NA,4.95,34,34,109,4.55,7.48,NA,NA
2014,James Gayle,Virginia Tech,DE,75.75,259,9.63,32.38,NA,4.7,26,37,122,4.27,NA,NA,NA
2014,Justin Gilbert,Oklahoma State,CB,72.13,202,8.63,33.13,NA,4.37,20,35.5,125,4.39,7.03,NA,NA
2014,Kevin Graf,Southern California,OT,77.75,303,8.75,32.5,NA,5.03,27,29,107,4.77,7.53,NA,NA
2014,Ryan Groy,Wisconsin,OG,76.63,316,10.38,33.25,NA,5.19,26,26.5,108,4.47,NA,NA,NA
2014,RaShede Hageman,Minnesota,DT,77.88,310,10.25,34.25,13,5.02,32,35.5,113,4.5,NA,NA,NA
2014,Jon Halapio,Florida,OG,75.5,323,10.25,33.63,NA,5.34,NA,21.5,99,4.83,NA,NA,NA
2014,Josh Harris,Wake Forest,RB,69.88,206,9,30.5,NA,4.46,28,35.5,119,4.21,7,NA,NA
2014,Shelby Harris,Illinois State,DE,74.13,285,9.5,34.625,NA,4.88,25,32,110,4.57,7.52,NA,NA
2014,Jonotthan Harrison,Florida,C,75.5,304,9.88,33.38,NA,5.15,27,27,112,4.86,NA,NA,NA
2014,Taylor Hart,Oregon,DE,78.13,281,10.13,32.75,NA,4.92,21,30,105,4.6,7.44,NA,NA
2014,Matt Hazel,Coastal Carolina (SC),WR,73,198,9.13,31.38,NA,4.5,15,36.5,116,4.2,NA,NA,NA
2014,Marcus Heit,Kansas State,LS,75,258,9.88,31.38,NA,4.91,11,29,115,NA,NA,NA,NA
2014,Seantrel Henderson,Miami (FL),OT,79.13,331,10.5,34.63,NA,5.04,23,24,93,4.77,NA,NA,NA
2014,Jeremy Hill,Louisiana State,RB,72.63,233,10.38,32.63,NA,4.56,20,29,112,4.59,7.64,NA,NA
2014,Adrian Hubbard,Alabama,OLB,78,257,9.25,34.5,NA,4.69,NA,38.5,116,4.58,NA,NA,NA
2014,James Hurst,North Carolina,OT,77.25,296,10.13,33.75,NA,5.59,20,22,NA,4.73,NA,NA,NA
2014,Kerry Hyder,Texas Tech,DT,74.5,290,9.75,33.5,NA,5.1,20,29.5,108,4.33,NA,NA,NA
2014,Gabe Ikard,Oklahoma,C,75.63,304,9.63,33.13,NA,5.13,22,26,102,4.37,NA,NA,NA
2014,JaWuan James,Tennessee,OT,78,311,9.88,35,NA,5.34,22,29,102,4.56,NA,NA,NA
2014,Kendall James,Maine,CB,70.5,180,8,29.5,NA,4.44,9,39,120,4.19,NA,NA,NA
2014,Jeff Janis,Saginaw Valley State (MI),WR,74.88,219,9,32.5,NA,4.42,20,37.5,123,3.98,NA,NA,NA
2014,Timmy Jernigan,Florida State,DT,73.63,299,9.63,31.63,NA,5.06,27,29.5,101,4.83,7.65,NA,NA
2014,Anthony Johnson,Louisiana State,DT,74.5,308,10.38,33,NA,5.24,20,24.5,101,4.83,NA,NA,NA
2014,Wesley Johnson,Vanderbilt,OT,77.38,297,10.25,33.13,NA,5.11,26,29,111,4.64,NA,NA,NA
2014,Christian Jones,Florida State,ILB,75.13,240,9.63,33.5,NA,4.74,17,33.5,114,4.38,7.03,NA,NA
2014,DaQuan Jones,Penn State,DT,75.75,322,9.63,33.5,NA,5.35,25,27.5,100,4.78,NA,NA,NA
2014,Howard Jones,Shepherd (WV),OLB,74.5,235,9.5,34.13,NA,4.6,21,40.5,123,4.41,NA,NA,NA
2014,TJ Jones,Notre Dame,WR,71.63,188,10,30.625,NA,4.48,NA,33,117,4.27,NA,NA,NA
2014,Reggie Jordan,Missouri Western,FB,74.88,240,9.63,32.25,NA,4.77,24,30,115,4.3,NA,NA,NA
2014,Zach Kerr,Delaware,DT,73.38,326,9.75,32.875,NA,5.08,28,28.5,99,4.71,NA,NA,NA
2014,Cyrus Kouandjio,Alabama,OT,78.75,322,10.25,35.63,NA,5.59,21,27.5,96,4.84,7.97,NA,NA
2014,Tyler Larsen,Utah State,C,75.63,313,9.25,31.5,NA,5.17,36,23.5,101,4.7,NA,NA,NA
2014,Demarcus Lawrence,Boise State,DE,74.88,251,11,33.75,NA,4.8,20,34.5,112,4.31,NA,NA,NA
2014,Charles Leno,Boise State,OG,75.88,303,10.13,34.38,NA,5.21,21,29,108,4.4,NA,NA,NA
2014,Isaiah Lewis,Michigan State,SS,69.88,211,9.63,31.5,NA,4.6,15,36.5,122,4.47,6.87,NA,NA
2014,Brandon Linder,Miami (FL),OG,77.63,311,10.25,34.5,NA,5.35,30,26.5,99,4.71,7.77,NA,NA
2014,Corey Linsley,Ohio State,C,74.63,296,9.88,32,NA,5.24,36,27,107,4.53,7.46,NA,NA
2014,Spencer Long,Nebraska,OG,76.63,320,10.75,33.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Cornelius Lucas,Kansas State,OT,80.38,316,10,36.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Marcus Lucas,Missouri,WR,75.75,218,9.38,33.63,NA,4.6,20,36,123,4.25,7.15,NA,NA
2014,Aaron Lynch,South Florida,DE,77,249,10.25,34,NA,4.76,18,29,117,4.61,7.46,NA,NA
2014,Kareem Martin,North Carolina,DE,77.88,272,10,35,NA,4.72,22,35.5,128,4.33,NA,NA,NA
2014,Marcus Martin,Southern California,C,75.38,320,10,34,NA,5.38,23,NA,NA,4.93,NA,NA,NA
2014,Jeff Mathews,Cornell (NY),QB,75.75,223,10.13,32.13,NA,5.26,NA,25.5,104,4.36,NA,NA,NA
2014,Jordan Matthews,Vanderbilt,WR,75.13,212,10.38,33.25,29,4.46,21,35.5,120,4.18,NA,NA,NA
2014,Daniel McCullers,Tennessee,DT,78.75,352,11,36.63,NA,5.18,27,20.5,104,5.09,7.99,NA,NA
2014,Keith McGill,Utah,CB,75.38,211,10.25,33.25,NA,4.51,12,39,128,4.18,6.9,NA,NA
2014,Jerick McKinnon,Georgia Southern,RB,68.88,209,8.63,30.25,NA,4.41,32,40.5,132,4.12,NA,NA,NA
2014,Jack Mewhort,Ohio State,OT,78,309,9.75,34,NA,5.37,28,26,100,4.64,NA,NA,NA
2014,Tevin Mims,South Florida,DE,76,260,9.38,33.5,NA,4.95,17,27.5,116,4.58,7.33,NA,NA
2014,Zach Moore,Concordia - St Paul (MN),DE,77.5,269,9.63,33.75,NA,4.84,23,33.5,123,4.46,NA,NA,NA
2014,Morgan Moses,Virginia,OT,78,314,9.88,35.38,NA,5.35,NA,21.5,104,4.95,NA,NA,NA
2014,Louis Nix,Notre Dame,DT,74,331,9.88,33,NA,5.42,NA,25.5,104,4.94,NA,NA,NA
2014,Jeoffrey Pagan,Alabama,DE,75.5,310,9.63,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Tenny Palepoi,Utah,DT,73.5,298,9.88,30.5,NA,5.1,31,30.5,111,4.53,7.51,NA,NA
2014,Kevin Pamphile,Purdue,OT,76.63,310,9.13,34.25,NA,4.94,25,32,108,4.81,7.61,NA,NA
2014,Matt Paradis,Boise State,C,74.63,306,9.88,32.375,NA,5.34,23,26,102,4.46,NA,NA,NA
2014,Matt Patchan,Boston College,OT,78.25,302,9.38,33,NA,4.97,22,33.5,113,4.63,7.45,NA,NA
2014,Mike Pennel,Colorado State-Pueblo,DT,76.25,332,9.88,33.38,NA,5.23,23,28.5,101,4.84,NA,NA,NA
2014,Kevin Pierre-Louis,Boston College,OLB,72.5,232,10.13,32.25,NA,4.51,28,39,127,4.02,NA,NA,NA
2014,Walter Powell,Murray State (KY),WR,71.38,189,9.5,31.625,NA,4.63,10,31.5,120,4.23,NA,NA,NA
2014,Calvin Pryor,Louisville,FS,71.13,207,9.13,31.38,NA,4.58,18,34.5,115,4.3,6.98,NA,NA
2014,Kelcy Quarles,South Carolina,DT,75.75,297,9.38,33.25,NA,5.03,27,23.5,101,4.7,7.6,NA,NA
2014,Kaleb Ramsey,Boston College,DT,75,293,9.75,32.88,NA,NA,36,NA,NA,NA,NA,NA,NA
2014,Caraun Reid,Princeton,DT,74.13,302,10.5,33,NA,4.91,20,26.5,104,4.58,NA,NA,NA
2014,Ed Reynolds,Stanford,FS,73,207,8.5,30.75,NA,4.57,15,32.5,116,4.49,7.18,NA,NA
2014,Demetrius Rhaney,Tennessee State,C,73.75,301,9.5,32,NA,4.9,24,29,110,4.22,7.59,NA,NA
2014,Antonio Richardson,Tennessee,OT,77.75,336,10.25,35,NA,5.3,36,24.5,112,5.06,8.04,NA,NA
2014,Cyril Richardson,Baylor,OG,76.75,329,9.5,34.63,NA,5.36,25,25.5,90,4.83,NA,NA,NA
2014,Weston Richburg,Colorado State,C,75.38,298,9.25,33.38,NA,5.1,25,25.5,104,4.63,NA,NA,NA
2014,Greg Robinson,Auburn,OT,77,332,10,35,NA,4.92,32,28.5,112,4.86,NA,NA,NA
2014,Michael Sam,Missouri,DE,74,261,9.38,33.38,NA,4.91,17,25.5,113,4.7,NA,NA,NA
2014,Michael Schofield,Michigan,OT,78.5,301,9.63,34,NA,5.01,NA,24,92,4.57,NA,NA,NA
2014,Garrett Scott,Marshall (WV),OT,76.5,307,9.88,34.75,NA,5.05,25,33.5,115,4.4,7.09,NA,NA
2014,Prince Shembo,Notre Dame,OLB,73.38,253,10.5,33.13,NA,4.71,26,38.5,122,4.31,NA,NA,NA
2014,Shayne Skov,Stanford,ILB,74.25,245,10,30.625,NA,5.09,28,31,113,4.38,7.29,NA,NA
2014,Chris Smith,Arkansas,DE,73,266,9.5,34.13,NA,4.71,28,37,121,4.46,7.37,NA,NA
2014,Jerome Smith,Syracuse,RB,71.13,220,9.75,30.88,NA,4.84,14,36,116,4.6,7.27,NA,NA
2014,Marcus Smith,Louisville,DE,75.38,251,10,34,NA,4.68,23,35,121,4.47,NA,NA,NA
2014,Marquis Spruill,Syracuse,ILB,73.13,231,8.38,30.875,NA,4.53,21,34.5,117,4.46,7.33,NA,NA
2014,Tyler Starr,South Dakota,OLB,76.13,250,9.5,32.5,NA,4.95,24,32,115,4.15,NA,NA,NA
2014,Jimmy Staten,Middle Tennessee State,DT,76.5,303,10.13,33.5,NA,NA,30,27,94,NA,NA,NA,NA
2014,Anthony Steen,Alabama,OG,75.38,314,9.13,30.5,NA,5.33,NA,25,106,4.71,7.95,NA,NA
2014,Shamar Stephen,Connecticut,DT,76.88,309,10,33.13,NA,5.25,25,30.5,102,4.89,7.81,NA,NA
2014,Josh Stewart,Oklahoma State,WR,69.88,178,9.38,30,NA,4.69,11,35,116,4.33,7.18,NA,NA
2014,Ed Stinson,Alabama,DE,75.25,287,9.38,33.75,NA,4.98,27,28,103,4.75,8.07,NA,NA
2014,James Stone,Tennessee,C,75.63,306,10.13,33.88,NA,5.17,22,27.5,104,4.63,NA,NA,NA
2014,Bryan Stork,Florida State,C,75.88,315,10.13,32.25,NA,5.44,21,26,97,5.02,7.9,NA,NA
2014,Xavier Su'a-Filo,UCLA,OG,76.13,307,9.38,33.38,NA,5.04,25,25,101,4.44,7.93,NA,NA
2014,Travis Swanson,Arkansas,C,77,312,10,33.13,NA,5.28,20,26,93,4.65,NA,NA,NA
2014,Lorenzo Taliaferro,Coastal Carolina (SC),RB,72.25,229,8.38,32,NA,4.58,18,33,116,4.22,NA,NA,NA
2014,Brandon Thomas,Clemson,OG,75.25,317,10.5,34.75,NA,5.09,35,29,98,4.83,7.83,NA,NA
2014,DeAnthony Thomas,Oregon,RB,68.63,174,8.13,29.88,NA,4.5,8,32,123,4.23,6.94,NA,NA
2014,Robert Thomas,Arkansas,DT,73.25,327,10,33.88,NA,5.26,32,25.5,96,5.07,8.05,NA,NA
2014,Jordan Tripp,Montana,OLB,74.75,234,9.63,30.75,NA,4.67,22,37.5,120,3.96,NA,NA,NA
2014,Billy Turner,North Dakota State,OT,76.88,315,10,34,NA,5.16,25,28,108,4.71,NA,NA,NA
2014,Trai Turner,Louisiana State,OG,74.63,310,9.5,34,NA,4.93,25,27.5,102,4.77,8.16,NA,NA
2014,George Uko,Southern California,DT,74.63,284,10.13,33.25,NA,4.99,18,29.5,110,4.57,7.47,NA,NA
2014,Uani Unga,Brigham Young,ILB,73.13,231,10,31.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Brent Urban,Virginia,DE,78.63,295,9.75,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,John Urschel,Penn State,OG,75,313,10.38,33,NA,5.31,30,29,101,4.47,NA,NA,NA
2014,Mitchell Van Dyk,Portland State (OR),OT,79,313,10,33.125,NA,5.12,14,27,103,4.88,7.47,NA,NA
2014,Dustin Vaughan,West Texas A&M,QB,76.88,235,8.88,33,NA,4.95,NA,29,108,4.43,NA,NA,NA
2014,Chris Watt,Notre Dame,OG,74.63,310,9.5,32.75,NA,5.5,29,28.5,104,4.76,7.67,NA,NA
2014,Larry Webster,Bloomsburg,DE,77.75,252,10.13,33.5,NA,4.58,17,36.5,123,4.44,NA,NA,NA
2014,Terrance West,Towson (MD),RB,69.25,225,9.13,31,NA,4.56,16,33.5,120,4.44,7.28,NA,NA
2014,Ethan Westbrooks,West Texas A&M,DE,75.5,267,9.63,33.25,NA,4.9,19,29,110,4.67,NA,NA,NA
2014,Lavelle Westbrooks,Georgia Southern,CB,71.5,186,9.75,32.38,NA,4.63,15,36,121,4.27,NA,NA,NA
2014,James White,Wisconsin,RB,69.13,204,8.25,29.25,NA,4.57,23,32,113,4.2,NA,NA,NA
2014,Ryan White,Auburn,CB,70.38,194,9.13,30.125,NA,4.51,13,34,125,4.3,7.05,NA,NA
2014,James Wilder,Florida State,RB,74.63,232,9.75,32,NA,4.86,18,35,121,4.24,NA,NA,NA
2014,Andre Williams,Boston College,RB,71.38,230,9,33.5,NA,4.56,NA,38,128,4.06,NA,NA,NA
2014,Kerry Wynn,Richmond (VA),DE,76.88,266,9.13,31.75,NA,4.97,31,34,113,4.73,7.53,NA,NA
2014,David Yankey,Stanford,OG,77.63,315,9.5,34,NA,5.48,22,28.5,102,4.86,NA,NA,NA
2013,Oday Aboushi,Virginia,OT,77.38,308,10.63,33.78,NA,5.45,17,23.5,100,4.84,NA,NA,NA
2013,Robert Alford,Southeast Louisiana,CB,70.13,188,9.5,32.08,NA,4.39,17,40,132,4.23,NA,NA,NA
2013,Zach Allen,North Carolina State,OG,73.75,332,9.88,33.48,NA,5.43,32,27.5,93,4.96,NA,NA,NA
2013,Ezekial Ansah,Brigham Young,DE,77.25,271,10.25,35.18,NA,4.63,21,34.5,118,4.26,NA,NA,NA
2013,Terron Armstead,Arkansas-Pine Bluff,OT,76.75,306,9.25,34.08,27,4.71,31,34.5,112,4.72,NA,NA,NA
2013,Jeff Baca,UCLA,OG,75.38,302,9.75,34.28,34,5.03,28,26.5,100,4.44,NA,NA,NA
2013,David Bakhtiari,Colorado,OT,76.25,299,9.5,34.08,NA,5.18,28,25.5,101,4.74,NA,NA,NA
2013,Chris Barker,Nevada,OG,74.63,305,9.38,33.08,NA,5.25,29,27.5,99,4.77,7.9,NA,NA
2013,TJ Barnes,Georgia Tech,DT,78.25,369,10.75,34.78,NA,5.3,25,22,97,4.96,NA,NA,NA
2013,David Bass,Missouri Western,DE,75.88,262,10.5,33.48,NA,4.84,20,30.5,111,4.33,NA,NA,NA
2013,Nick Becton,Virginia Tech,OT,77.25,323,9,35.48,NA,5.2,19,29.5,109,4.57,NA,NA,NA
2013,Alan Bonner,Jacksonville State (AL),WR,70.25,193,9.38,30.28,NA,4.59,14,33,117,4.15,7.04,NA,NA
2013,Jon Bostic,Florida,ILB,72.88,245,9.63,33.08,23,4.61,22,32.5,118,4.24,NA,NA,NA
2013,Michael Bowie,Northeastern State (OK),OT,76.63,330,10.38,34.25,NA,5.28,19,25.5,95,4.84,8.06,NA,NA
2013,Braden Brown,Brigham Young,OT,77.38,310,10.25,34.28,NA,5.2,26,28,100,4.7,NA,NA,NA
2013,DJ Brown,Miami (OH),CB,72.5,188,9.25,30.25,NA,4.57,6,36.5,123,4.16,6.8,NA,NA
2013,Justin Brown,Oklahoma,WR,75.13,207,9.63,32,NA,4.6,8,30.5,117,4.31,6.96,NA,NA
2013,Armonty Bryant,East Central (OK),DE,75.88,263,9.75,35.68,NA,4.86,15,31.5,118,5,7.14,NA,NA
2013,William Campbell,Michigan,DT,76.63,311,10.5,33.5,NA,5.15,35,27,106,4.7,7.3,NA,NA
2013,Cornellius Carradine,Florida State,DE,76.13,276,10.25,34.75,NA,4.75,28,NA,NA,NA,NA,NA,NA
2013,Mike Catapano,Princeton,DE,75.88,271,10.38,33.75,NA,4.75,33,37.5,116,4.31,7.09,NA,NA
2013,Braxston Cave,Notre Dame,C,75.25,303,9.38,32.08,NA,5.33,32,25.5,98,4.71,NA,NA,NA
2013,Emmett Cleary,Boston College,OT,78.88,316,9.75,34.28,NA,5.21,24,28.5,108,4.7,NA,NA,NA
2013,Jamie Collins,Southern Mississippi,OLB,75.5,250,9.75,33.68,17,4.64,19,41.5,139,4.32,NA,NA,NA
2013,Jasper Collins,Mount Union (OH),WR,70.25,180,9.13,29.5,NA,4.47,12,34.5,121,4.07,6.85,NA,NA
2013,Marcus Cooper,Rutgers,CB,74.13,192,9.25,32.75,NA,4.45,20,39.5,129,4.42,6.89,NA,NA
2013,Michael Cox,Massachusetts,RB,71.75,222,8.75,32.5,NA,4.58,24,41,131,4.08,6.87,NA,NA
2013,BJ Daniels,South Florida,QB,70.63,222,9,32,NA,4.63,20,32.5,114,4.27,7.02,NA,NA
2013,Marcus Davis,Virginia Tech,WR,75,233,10.28,32.68,NA,4.56,19,39.5,120,4.2,NA,NA,NA
2013,Will Davis,Utah State,CB,71.25,186,9,31.48,NA,4.51,16,35.5,127,4.02,NA,NA,NA
2013,Quinton Dial,Alabama,DT,77.38,318,9.38,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Mike Edwards,Hawaii,CB,69,189,9.13,31.58,NA,4.56,14,36,124,4.18,NA,NA,NA
2013,Matt Elam,Florida,FS,69.88,208,9,32.58,19,4.5,17,35.5,118,NA,NA,NA,NA
2013,Chris Faulk,Louisiana State,OT,77.5,331,9.63,34.28,NA,5.08,25,NA,NA,NA,NA,NA,NA
2013,Eric Fisher,Central Michigan,OT,79.25,306,10.5,34.48,23,5.05,27,28.5,116,4.44,NA,NA,NA
2013,Sharrif Floyd,Florida,DT,74.63,297,10.13,31.68,NA,4.92,NA,30,106,4.75,NA,NA,NA
2013,DJ Fluker,Alabama,OT,76.63,339,10.5,36.68,NA,5.31,21,27.5,NA,5,NA,NA,NA
2013,Manase Foketi,West Texas A&M,OG,76.75,318,10.63,34.48,NA,5.3,25,23.5,102,5.06,NA,NA,NA
2013,Travis Frederick,Wisconsin,C,75.63,312,10,33.08,NA,5.58,21,28.5,97,4.76,NA,NA,NA
2013,Corey Fuller,Virginia Tech,WR,74.25,204,9.48,33.28,NA,4.43,12,31.5,120,4.48,7.17,NA,NA
2013,Rogers Gaines,Tennessee State,OT,78.25,334,10.63,36.28,NA,5.24,28,23,96,5.24,8.08,NA,NA
2013,Kwame Geathers,Georgia,DT,77.38,342,9.5,35.28,NA,5.44,21,26.5,96,5.27,7.88,NA,NA
2013,William Gholston,Michigan State,DE,78.25,281,10.38,34.08,NA,4.96,23,28.5,110,4.59,NA,NA,NA
2013,Garrett Gilkey,Chadron State (NE),OG,77.88,318,10.25,32.58,NA,5.33,28,30,108,4.75,NA,NA,NA
2013,Tyrone Goard,Eastern Kentucky,WR,75.75,205,8.68,34.08,NA,4.5,10,36,123,4.39,NA,NA,NA
2013,Malliciah Goodman,Clemson,DE,75.63,276,11,36.38,NA,4.87,26,31.5,114,4.48,7.1,NA,NA
2013,Ryan Griffin,Connecticut,TE,78.13,261,9.88,33.25,NA,4.87,21,34.5,113,4.43,7.01,NA,NA
2013,Ryan Griffin,Tulane (LA),QB,75.88,221,9.38,31.25,NA,5.2,NA,25.5,101,4.78,7.64,NA,NA
2013,Cory Grissom,South Florida,DT,73.38,306,9.25,33.28,NA,5.31,22,27.5,97,4.81,7.65,NA,NA
2013,Johnathan Hankins,Ohio State,DT,74.88,320,9.5,33.08,NA,5.31,NA,26,104,4.61,NA,NA,NA
2013,Chris Harper,Kansas State,WR,72.75,229,9.68,32.68,33,4.55,20,35.5,116,4.39,NA,NA,NA
2013,Tanner Hawkinson,Kansas,OT,77.25,298,10,33.38,NA,5.07,13,28.5,112,4.51,NA,NA,NA
2013,Brandon Hepburn,Florida A&M,ILB,74.5,240,9,32.48,NA,4.68,21,32,124,4.55,7.31,NA,NA
2013,Eric Herman,Ohio,OG,76.13,320,10.88,32.28,NA,5.25,36,28,95,5.09,NA,NA,NA
2013,Aaron Hester,UCLA,CB,73.63,198,10.38,32.48,NA,4.62,NA,29,112,4.33,6.92,NA,NA
2013,Khaled Holmes,Southern California,C,75.25,302,10.25,35,NA,5.29,13,29.5,104,4.74,7.66,NA,NA
2013,Montori Hughes,Tennessee-Martin,DT,76,329,10.13,32.58,NA,5.23,22,26.5,104,4.7,7.7,NA,NA
2013,Luke Ingram,Hawaii,LS,77.13,258,9.25,32.75,NA,5.05,24,NA,106,NA,NA,NA,NA
2013,Mark Jackson,Glenville State (WV),OG,77.38,328,9.63,34.28,NA,5.65,20,20.5,91,5.03,NA,NA,NA
2013,Brandon Jenkins,Florida State,OLB,74.5,251,9.25,33.28,NA,4.69,18,NA,NA,4.48,7.4,NA,NA
2013,John Jenkins,Georgia,DT,75.63,346,9.5,34.08,NA,5.21,30,24.5,100,4.94,7.8,NA,NA
2013,Ryan Jensen,Colorado State-Pueblo,OG,75.5,317,9.13,32.5,NA,5.23,30,25.5,98,4.56,7.69,NA,NA
2013,Luke Joeckel,Texas A&M,OT,78,306,10.13,34.28,28,5.3,27,28.5,106,4.68,NA,NA,NA
2013,Charles Johnson,NA,WR,74,215,9.25,30.5,NA,4.39,14,39.5,133,4.31,7.04,NA,NA
2013,DJ Johnson,Texas Tech,FS,72,195,9.5,32.375,NA,4.69,9,38,116,4.34,6.74,NA,NA
2013,Darius Johnson,Southern Methodist (TX),WR,69,179,9.18,30.28,NA,4.6,6,32,109,4.53,7.29,NA,NA
2013,Jake Johnson,South Alabama,ILB,72.63,236,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Josh Johnson,Purdue,CB,69.38,199,9.25,30.38,NA,4.65,16,35,114,4.25,NA,NA,NA
2013,Lane Johnson,Oklahoma,OT,78,303,10.13,35.28,28,4.72,28,34,118,4.52,NA,NA,NA
2013,Oscar Johnson,Louisiana Tech,OT,77.25,331,10.25,34.28,NA,5.49,19,22,88,5.06,7.9,NA,NA
2013,Rufus Johnson,Tarleton State,DE,77.25,272,9.75,34,NA,4.75,20,34.5,122,4.56,7.43,NA,NA
